scenario,temp,precip,humidity,beta_nn
P-vary,23.27142857142857,19.652857142857144,49.322101377091315,0.055361044
P-vary,23.27142857142857,19.652857142857144,49.72057395311272,0.055366766
P-vary,23.27142857142857,19.652857142857144,50.11904652913412,0.055372413
P-vary,23.27142857142857,19.652857142857144,50.517519105155515,0.055377986
P-vary,23.27142857142857,19.652857142857144,50.91599168117691,0.05538349
P-vary,23.27142857142857,19.652857142857144,51.31446425719831,0.055388916
P-vary,23.27142857142857,19.652857142857144,51.71293683321971,0.055394277
P-vary,23.27142857142857,19.652857142857144,52.111409409241105,0.055399545
P-vary,23.27142857142857,19.652857142857144,52.50988198526251,0.055404756
P-vary,23.27142857142857,19.652857142857144,52.9083545612839,0.055409897
P-vary,23.27142857142857,19.652857142857144,53.306827137305305,0.055414952
P-vary,23.27142857142857,19.652857142857144,53.7052997133267,0.055419937
P-vary,23.27142857142857,19.652857142857144,54.1037722893481,0.05542486
P-vary,23.27142857142857,19.652857142857144,54.5022448653695,0.05542971
P-vary,23.27142857142857,19.652857142857144,54.900717441390896,0.05543446
P-vary,23.27142857142857,19.652857142857144,55.29919001741229,0.05543917
P-vary,23.27142857142857,19.652857142857144,55.69766259343369,0.0554438
P-vary,23.27142857142857,19.652857142857144,56.096135169455096,0.055448346
P-vary,23.27142857142857,19.652857142857144,56.494607745476486,0.05545282
P-vary,23.27142857142857,19.652857142857144,56.89308032149789,0.055457223
P-vary,23.27142857142857,19.652857142857144,57.29155289751929,0.05546156
P-vary,23.27142857142857,19.652857142857144,57.690025473540686,0.05546581
P-vary,23.27142857142857,19.652857142857144,58.088498049562084,0.055469994
P-vary,23.27142857142857,19.652857142857144,58.48697062558348,0.055474102
P-vary,23.27142857142857,19.652857142857144,58.88544320160488,0.055478133
P-vary,23.27142857142857,19.652857142857144,59.28391577762628,0.055482097
P-vary,23.27142857142857,19.652857142857144,59.68238835364768,0.055485994
P-vary,23.27142857142857,19.652857142857144,60.08086092966907,0.055489805
P-vary,23.27142857142857,19.652857142857144,60.47933350569048,0.055493552
P-vary,23.27142857142857,19.652857142857144,60.877806081711874,0.05549723
P-vary,23.27142857142857,19.652857142857144,61.27627865773327,0.05550084
P-vary,23.27142857142857,19.652857142857144,61.67475123375467,0.055504363
P-vary,23.27142857142857,19.652857142857144,62.07322380977607,0.055507813
P-vary,23.27142857142857,19.652857142857144,62.471696385797465,0.055511188
P-vary,23.27142857142857,19.652857142857144,62.87016896181886,0.05551449
P-vary,23.27142857142857,19.652857142857144,63.26864153784026,0.05551773
P-vary,23.27142857142857,19.652857142857144,63.667114113861665,0.05552088
P-vary,23.27142857142857,19.652857142857144,64.06558668988306,0.05552398
P-vary,23.27142857142857,19.652857142857144,64.46405926590447,0.05552699
P-vary,23.27142857142857,19.652857142857144,64.86253184192586,0.05552993
P-vary,23.27142857142857,19.652857142857144,65.26100441794725,0.055532794
P-vary,23.27142857142857,19.652857142857144,65.65947699396865,0.055535596
P-vary,23.27142857142857,19.652857142857144,66.05794956999006,0.05553832
P-vary,23.27142857142857,19.652857142857144,66.45642214601145,0.05554097
P-vary,23.27142857142857,19.652857142857144,66.85489472203284,0.05554355
P-vary,23.27142857142857,19.652857142857144,67.25336729805424,0.055546038
P-vary,23.27142857142857,19.652857142857144,67.65183987407565,0.055548474
P-vary,23.27142857142857,19.652857142857144,68.05031245009704,0.05555083
P-vary,23.27142857142857,19.652857142857144,68.44878502611844,0.05555311
P-vary,23.27142857142857,19.652857142857144,68.84725760213985,0.055555332
P-vary,23.27142857142857,19.652857142857144,69.24573017816124,0.055557456
P-vary,23.27142857142857,19.652857142857144,69.64420275418263,0.055559535
P-vary,23.27142857142857,19.652857142857144,70.04267533020403,0.055561524
P-vary,23.27142857142857,19.652857142857144,70.44114790622544,0.05556345
P-vary,23.27142857142857,19.652857142857144,70.83962048224683,0.055565286
P-vary,23.27142857142857,19.652857142857144,71.23809305826823,0.055567067
P-vary,23.27142857142857,19.652857142857144,71.63656563428964,0.05556877
P-vary,23.27142857142857,19.652857142857144,72.03503821031103,0.055570405
P-vary,23.27142857142857,19.652857142857144,72.43351078633242,0.055571962
P-vary,23.27142857142857,19.652857142857144,72.83198336235382,0.055573445
P-vary,23.27142857142857,19.652857142857144,73.23045593837523,0.05557485
P-vary,23.27142857142857,19.652857142857144,73.62892851439662,0.05557617
P-vary,23.27142857142857,19.652857142857144,74.02740109041801,0.055577453
P-vary,23.27142857142857,19.652857142857144,74.42587366643941,0.05557863
P-vary,23.27142857142857,19.652857142857144,74.82434624246082,0.055579767
P-vary,23.27142857142857,19.652857142857144,75.22281881848221,0.055580817
P-vary,23.27142857142857,19.652857142857144,75.62129139450361,0.055581782
P-vary,23.27142857142857,19.652857142857144,76.01976397052502,0.055582684
P-vary,23.27142857142857,19.652857142857144,76.41823654654641,0.05558351
P-vary,23.27142857142857,19.652857142857144,76.8167091225678,0.055584285
P-vary,23.27142857142857,19.652857142857144,77.2151816985892,0.05558496
P-vary,23.27142857142857,19.652857142857144,77.61365427461061,0.05558556
P-vary,23.27142857142857,19.652857142857144,78.012126850632,0.055586103
P-vary,23.27142857142857,19.652857142857144,78.4105994266534,0.05558656
P-vary,23.27142857142857,19.652857142857144,78.80907200267481,0.055586964
P-vary,23.27142857142857,19.652857142857144,79.2075445786962,0.05558729
P-vary,23.27142857142857,19.652857142857144,79.60601715471759,0.055587515
P-vary,23.27142857142857,19.652857142857144,80.004489730739,0.055587687
P-vary,23.27142857142857,19.652857142857144,80.4029623067604,0.055587787
P-vary,23.27142857142857,19.652857142857144,80.80143488278179,0.05558783
P-vary,23.27142857142857,19.652857142857144,81.19990745880318,0.055587787
P-vary,23.27142857142857,19.652857142857144,81.59838003482459,0.055587675
P-vary,23.27142857142857,19.652857142857144,81.99685261084599,0.055587485
P-vary,23.27142857142857,19.652857142857144,82.39532518686738,0.05558723
P-vary,23.27142857142857,19.652857142857144,82.79379776288879,0.055586893
P-vary,23.27142857142857,19.652857142857144,83.19227033891019,0.05558649
P-vary,23.27142857142857,19.652857142857144,83.59074291493158,0.055586003
P-vary,23.27142857142857,19.652857142857144,83.98921549095297,0.05558546
P-vary,23.27142857142857,19.652857142857144,84.38768806697438,0.055584833
P-vary,23.27142857142857,19.652857142857144,84.78616064299578,0.055584133
P-vary,23.27142857142857,19.652857142857144,85.18463321901717,0.05558336
P-vary,23.27142857142857,19.652857142857144,85.58310579503858,0.05558252
P-vary,23.27142857142857,19.652857142857144,85.98157837105998,0.055581607
P-vary,23.27142857142857,19.652857142857144,86.38005094708137,0.05558062
P-vary,23.27142857142857,19.652857142857144,86.77852352310276,0.05557958
P-vary,23.27142857142857,19.652857142857144,87.17699609912417,0.05557844
P-vary,23.27142857142857,19.652857142857144,87.57546867514557,0.05557724
P-vary,23.27142857142857,19.652857142857144,87.97394125116696,0.055575974
P-vary,23.27142857142857,19.652857142857144,88.37241382718835,0.05557461
P-vary,23.27142857142857,19.652857142857144,88.77088640320976,0.0555732
P-vary,23.27142857142857,19.652857142857144,89.16935897923116,0.055571698
P-vary,23.27142857142857,19.652857142857144,89.56783155525255,0.055570148
P-vary,23.27142857142857,19.652857142857144,89.96630413127396,0.05556849
P-vary,23.27142857142857,19.652857142857144,90.36477670729536,0.05556679
P-vary,23.27142857142857,19.652857142857144,90.76324928331675,0.05556501
P-vary,23.27142857142857,19.652857142857144,91.16172185933814,0.05556315
P-vary,23.27142857142857,19.652857142857144,91.56019443535955,0.055561237
P-vary,23.27142857142857,19.652857142857144,91.95866701138095,0.05555922
P-vary,23.27142857142857,19.652857142857144,92.35713958740234,0.055557158
