date,temp_mean,temp_max,temp_min,humidity,precip_mm,year,month
2013-07-31,28.1,32.4,25.1,86,7.8,2013,7
2013-08-01,28.0,32.1,25.7,82,6.4,2013,8
2013-08-02,26.9,29.7,25.3,87,16.9,2013,8
2013-08-03,26.7,28.9,25.4,90,15.4,2013,8
2013-08-04,28.1,32.1,25.3,84,1.1,2013,8
2013-08-05,28.4,32.7,24.6,81,0.0,2013,8
2013-08-06,28.6,32.5,25.0,81,0.0,2013,8
2013-08-07,27.3,29.4,25.6,88,11.5,2013,8
2013-08-08,27.7,31.9,25.3,86,6.3,2013,8
2013-08-09,28.7,33.0,24.6,80,0.0,2013,8
2013-08-10,29.2,32.9,25.2,81,0.1,2013,8
2013-08-11,28.9,32.6,25.6,81,3.5,2013,8
2013-08-12,29.1,33.5,25.7,80,0.3,2013,8
2013-08-13,28.1,31.2,26.1,85,8.4,2013,8
2013-08-14,26.4,28.6,25.3,88,12.8,2013,8
2013-08-15,26.2,27.1,25.4,93,37.4,2013,8
2013-08-16,25.7,26.8,25.0,95,69.3,2013,8
2013-08-17,25.5,27.1,24.5,96,60.7,2013,8
2013-08-18,25.9,28.8,24.6,95,36.8,2013,8
2013-08-19,27.0,30.1,24.8,89,10.2,2013,8
2013-08-20,28.1,32.4,25.0,88,11.6,2013,8
2013-08-21,28.5,33.3,25.6,87,5.5,2013,8
2013-08-22,28.7,31.9,26.6,85,7.0,2013,8
2013-08-23,27.2,30.3,26.1,92,27.8,2013,8
2013-08-24,27.1,28.9,25.5,90,12.6,2013,8
2013-08-25,27.2,30.5,25.4,88,8.8,2013,8
2013-08-26,28.1,31.7,24.8,84,2.1,2013,8
2013-08-27,28.9,33.0,25.6,84,1.9,2013,8
2013-08-28,29.3,32.8,26.3,83,0.6,2013,8
2013-08-29,29.7,33.9,26.2,81,0.8,2013,8
2013-08-30,27.9,32.0,26.5,89,14.8,2013,8
2013-08-31,27.1,29.9,25.5,90,13.4,2013,8
2013-09-01,27.1,31.3,24.6,88,8.0,2013,9
2013-09-02,27.0,30.8,24.7,88,7.4,2013,9
2013-09-03,26.1,29.5,24.6,90,34.2,2013,9
2013-09-04,25.1,27.8,24.0,94,30.8,2013,9
2013-09-05,24.9,27.4,23.6,93,23.2,2013,9
2013-09-06,26.3,30.0,23.9,84,5.3,2013,9
2013-09-07,27.0,30.8,23.8,82,0.0,2013,9
2013-09-08,27.5,31.2,24.4,83,1.0,2013,9
2013-09-09,27.9,31.7,24.6,81,0.3,2013,9
2013-09-10,28.2,32.2,25.1,80,0.0,2013,9
2013-09-11,27.8,31.7,24.9,84,0.7,2013,9
2013-09-12,28.0,32.0,25.1,84,1.6,2013,9
2013-09-13,27.2,31.5,24.5,85,0.6,2013,9
2013-09-14,28.0,31.9,24.8,83,0.0,2013,9
2013-09-15,28.0,32.1,25.4,85,5.2,2013,9
2013-09-16,27.8,32.1,24.9,80,3.8,2013,9
2013-09-17,27.0,31.4,22.7,74,0.0,2013,9
2013-09-18,26.5,30.7,23.0,73,0.0,2013,9
2013-09-19,27.3,31.9,22.7,75,0.0,2013,9
2013-09-20,28.7,33.0,24.8,76,0.1,2013,9
2013-09-21,29.6,33.6,26.2,64,0.0,2013,9
2013-09-22,28.0,30.4,25.9,72,11.8,2013,9
2013-09-23,26.1,28.6,25.0,90,76.0,2013,9
2013-09-24,26.9,29.8,24.6,87,4.3,2013,9
2013-09-25,26.5,30.7,23.9,83,3.2,2013,9
2013-09-26,24.6,28.1,22.0,71,0.0,2013,9
2013-09-27,24.5,28.6,20.6,73,0.0,2013,9
2013-09-28,25.6,29.8,22.5,74,0.1,2013,9
2013-09-29,24.0,25.8,22.2,75,0.0,2013,9
2013-09-30,24.1,26.1,22.0,82,4.0,2013,9
2013-10-01,26.4,30.8,22.7,76,0.1,2013,10
2013-10-02,26.3,30.4,23.3,68,0.0,2013,10
2013-10-03,24.9,29.4,20.6,64,0.0,2013,10
2013-10-04,24.2,28.8,20.3,67,0.0,2013,10
2013-10-05,23.6,28.7,19.3,63,0.0,2013,10
2013-10-06,23.9,29.1,19.5,61,0.0,2013,10
2013-10-07,25.4,30.2,21.8,59,0.0,2013,10
2013-10-08,25.0,28.3,22.6,67,0.0,2013,10
2013-10-09,25.3,28.7,22.8,77,1.0,2013,10
2013-10-10,26.0,30.0,22.6,80,0.2,2013,10
2013-10-11,27.3,31.7,23.8,72,0.0,2013,10
2013-10-12,27.4,32.0,23.2,74,0.0,2013,10
2013-10-13,27.0,31.2,23.4,72,0.0,2013,10
2013-10-14,25.4,28.8,23.5,74,0.0,2013,10
2013-10-15,25.5,28.8,22.9,70,0.0,2013,10
2013-10-16,23.9,27.3,21.6,60,0.0,2013,10
2013-10-17,24.0,27.4,21.1,59,0.0,2013,10
2013-10-18,23.0,26.9,20.8,57,0.5,2013,10
2013-10-19,23.1,27.6,19.6,60,0.0,2013,10
2013-10-20,23.3,27.8,19.3,59,0.0,2013,10
2013-10-21,23.9,28.2,20.0,60,0.0,2013,10
2013-10-22,24.2,28.4,21.4,56,0.0,2013,10
2013-10-23,23.0,27.8,18.5,46,0.0,2013,10
2013-10-24,22.5,27.9,17.9,42,0.0,2013,10
2013-10-25,22.2,27.2,18.6,35,0.0,2013,10
2013-10-26,19.8,25.6,14.5,41,0.0,2013,10
2013-10-27,19.4,25.9,13.1,57,0.0,2013,10
2013-10-28,21.0,27.0,15.0,68,0.0,2013,10
2013-10-29,20.3,24.7,16.3,80,0.0,2013,10
2013-10-30,23.2,28.2,17.3,71,0.0,2013,10
2013-10-31,24.4,30.0,20.1,69,0.0,2013,10
2013-11-01,24.3,30.5,18.2,65,0.0,2013,11
2013-11-02,25.0,27.9,21.9,59,0.3,2013,11
2013-11-03,24.6,29.0,22.1,60,0.0,2013,11
2013-11-04,22.9,24.9,21.8,65,3.2,2013,11
2013-11-05,20.6,22.6,19.2,81,10.0,2013,11
2013-11-06,23.1,27.7,19.4,72,0.0,2013,11
2013-11-07,23.7,28.9,19.5,68,0.0,2013,11
2013-11-08,24.0,29.7,19.0,76,0.0,2013,11
2013-11-09,25.2,31.5,18.9,73,0.0,2013,11
2013-11-10,24.1,24.9,23.0,86,12.9,2013,11
2013-11-11,24.1,26.8,22.4,83,2.3,2013,11
2013-11-12,21.1,24.2,17.6,84,15.1,2013,11
2013-11-13,16.7,17.7,15.6,83,4.1,2013,11
2013-11-14,17.4,19.4,16.0,76,0.7,2013,11
2013-11-15,18.5,22.6,16.4,67,0.0,2013,11
2013-11-16,18.9,23.9,14.8,63,0.0,2013,11
2013-11-17,18.6,23.6,15.2,53,0.0,2013,11
2013-11-18,18.1,23.7,13.5,50,0.0,2013,11
2013-11-19,17.7,21.9,14.2,51,0.0,2013,11
2013-11-20,17.4,22.4,12.9,63,0.0,2013,11
2013-11-21,18.2,23.0,13.9,68,0.6,2013,11
2013-11-22,19.8,24.3,16.3,69,1.1,2013,11
2013-11-23,20.9,25.4,16.5,72,0.2,2013,11
2013-11-24,19.5,23.6,15.6,82,8.3,2013,11
2013-11-25,16.1,21.1,12.8,51,0.0,2013,11
2013-11-26,16.2,22.3,10.5,60,0.0,2013,11
2013-11-27,16.1,17.5,12.7,76,3.5,2013,11
2013-11-28,14.3,19.0,11.3,51,2.8,2013,11
2013-11-29,12.4,17.3,8.8,38,0.0,2013,11
2013-11-30,12.4,18.3,7.5,48,0.0,2013,11
2013-12-01,14.0,21.1,8.8,49,0.0,2013,12
2013-12-02,14.8,22.0,7.7,50,0.0,2013,12
2013-12-03,15.0,22.6,7.5,63,0.0,2013,12
2013-12-04,15.7,23.6,8.8,60,0.0,2013,12
2013-12-05,14.6,21.5,8.5,49,0.0,2013,12
2013-12-06,14.8,22.1,8.5,57,0.0,2013,12
2013-12-07,15.6,22.7,9.4,60,0.0,2013,12
2013-12-08,16.8,23.8,9.5,69,0.0,2013,12
2013-12-09,19.0,25.3,13.8,61,0.0,2013,12
2013-12-10,17.5,22.3,13.7,56,0.0,2013,12
2013-12-11,17.0,19.8,15.5,43,0.0,2013,12
2013-12-12,15.3,17.7,14.2,49,0.0,2013,12
2013-12-13,16.0,19.5,14.1,71,2.7,2013,12
2013-12-14,14.3,16.2,13.1,86,12.1,2013,12
2013-12-15,12.9,13.6,11.7,90,50.7,2013,12
2013-12-16,10.0,11.5,9.3,90,48.5,2013,12
2013-12-17,9.5,11.1,8.3,87,22.0,2013,12
2013-12-18,9.5,13.6,7.0,64,0.0,2013,12
2013-12-19,9.5,13.8,7.0,62,0.0,2013,12
2013-12-20,9.9,14.6,6.6,63,0.0,2013,12
2013-12-21,10.7,14.9,7.9,58,0.0,2013,12
2013-12-22,9.2,14.6,5.1,57,0.0,2013,12
2013-12-23,10.1,16.4,5.1,59,0.0,2013,12
2013-12-24,10.8,16.5,6.4,57,0.0,2013,12
2013-12-25,11.2,17.0,6.7,58,0.0,2013,12
2013-12-26,11.3,16.7,7.2,50,0.0,2013,12
2013-12-27,10.5,14.6,7.2,48,0.0,2013,12
2013-12-28,8.4,13.4,4.4,40,0.0,2013,12
2013-12-29,8.9,14.6,4.9,44,0.0,2013,12
2013-12-30,10.1,16.9,4.2,55,0.0,2013,12
2013-12-31,11.5,18.6,5.7,57,0.0,2013,12
2014-01-01,11.9,19.4,5.1,60,0.0,2014,1
2014-01-02,13.8,21.4,6.2,76,0.0,2014,1
2014-01-03,16.9,23.5,11.4,73,0.0,2014,1
2014-01-04,16.0,21.0,11.8,52,0.0,2014,1
2014-01-05,13.5,20.1,7.1,57,0.0,2014,1
2014-01-06,15.1,21.7,9.0,74,0.0,2014,1
2014-01-07,17.6,21.8,15.1,79,2.0,2014,1
2014-01-08,15.1,16.8,12.3,77,1.0,2014,1
2014-01-09,13.0,15.7,11.0,59,0.0,2014,1
2014-01-10,13.6,17.2,10.7,63,0.0,2014,1
2014-01-11,14.7,21.2,9.2,76,0.0,2014,1
2014-01-12,14.3,18.7,11.3,69,0.0,2014,1
2014-01-13,11.6,15.7,8.7,59,0.0,2014,1
2014-01-14,11.0,16.4,6.6,57,0.0,2014,1
2014-01-15,10.9,17.0,6.1,55,0.0,2014,1
2014-01-16,11.4,18.4,4.5,66,0.0,2014,1
2014-01-17,13.8,20.5,7.2,61,0.0,2014,1
2014-01-18,14.0,20.0,10.0,45,0.0,2014,1
2014-01-19,12.1,18.6,5.4,51,0.0,2014,1
2014-01-20,13.5,20.6,6.9,54,0.0,2014,1
2014-01-21,12.6,18.3,8.8,31,0.0,2014,1
2014-01-22,10.6,17.9,4.2,36,0.0,2014,1
2014-01-23,10.9,18.4,3.7,57,0.0,2014,1
2014-01-24,13.6,21.0,6.4,75,0.0,2014,1
2014-01-25,16.2,21.4,11.2,81,0.0,2014,1
2014-01-26,18.1,23.3,13.8,74,0.0,2014,1
2014-01-27,17.8,22.3,14.8,65,0.0,2014,1
2014-01-28,17.0,22.7,12.9,72,0.0,2014,1
2014-01-29,17.4,24.5,10.9,72,0.0,2014,1
2014-01-30,17.6,24.8,11.2,74,0.0,2014,1
2014-01-31,18.3,25.7,10.8,72,0.0,2014,1
2014-02-01,18.8,24.3,14.8,81,0.0,2014,2
2014-02-02,19.4,25.6,14.9,77,0.0,2014,2
2014-02-03,20.2,26.5,14.9,70,0.0,2014,2
2014-02-04,19.1,24.2,14.0,76,0.1,2014,2
2014-02-05,18.8,23.0,16.1,72,0.5,2014,2
2014-02-06,20.1,24.9,16.9,75,0.0,2014,2
2014-02-07,18.2,23.4,11.0,83,3.8,2014,2
2014-02-08,12.6,16.4,10.8,80,4.1,2014,2
2014-02-09,9.4,12.2,6.1,90,13.3,2014,2
2014-02-10,6.7,9.3,5.5,59,0.4,2014,2
2014-02-11,6.6,9.6,4.8,47,0.0,2014,2
2014-02-12,6.0,7.2,5.1,68,3.2,2014,2
2014-02-13,6.7,11.4,5.0,78,7.4,2014,2
2014-02-14,8.9,13.9,4.4,56,0.0,2014,2
2014-02-15,9.2,12.0,6.6,64,0.6,2014,2
2014-02-16,11.8,14.8,9.0,85,0.5,2014,2
2014-02-17,16.4,20.9,12.8,89,0.0,2014,2
2014-02-18,11.9,15.2,6.8,89,6.0,2014,2
2014-02-19,7.4,9.9,5.8,74,5.9,2014,2
2014-02-20,9.5,17.4,2.2,62,0.0,2014,2
2014-02-21,11.6,18.6,4.2,65,0.0,2014,2
2014-02-22,12.6,14.0,11.2,72,2.6,2014,2
2014-02-23,14.9,20.3,11.1,73,0.0,2014,2
2014-02-24,16.8,22.1,12.3,81,0.0,2014,2
2014-02-25,19.3,23.8,15.5,82,0.6,2014,2
2014-02-26,19.4,23.3,16.1,83,1.1,2014,2
2014-02-27,21.0,25.6,16.5,73,0.0,2014,2
2014-02-28,20.1,23.2,17.9,84,1.3,2014,2
2014-03-01,21.4,25.5,19.1,85,4.6,2014,3
2014-03-02,16.5,20.3,14.9,77,2.3,2014,3
2014-03-03,16.2,19.9,14.2,82,0.9,2014,3
2014-03-04,16.0,17.7,14.8,88,6.7,2014,3
2014-03-05,16.0,20.3,13.0,79,2.2,2014,3
2014-03-06,17.1,20.9,15.2,87,4.9,2014,3
2014-03-07,15.6,18.1,14.2,86,3.2,2014,3
2014-03-08,15.0,17.7,13.1,88,3.4,2014,3
2014-03-09,12.5,14.2,11.0,85,6.8,2014,3
2014-03-10,13.0,14.2,11.4,86,5.8,2014,3
2014-03-11,15.6,19.3,12.1,88,4.7,2014,3
2014-03-12,20.5,26.0,17.4,91,18.3,2014,3
2014-03-13,19.4,22.6,16.8,72,4.2,2014,3
2014-03-14,15.6,17.3,14.3,57,1.5,2014,3
2014-03-15,15.6,18.2,12.9,68,0.4,2014,3
2014-03-16,17.9,23.3,14.2,81,1.8,2014,3
2014-03-17,20.3,25.0,15.4,83,0.0,2014,3
2014-03-18,22.1,27.0,18.8,84,0.4,2014,3
2014-03-19,23.0,28.5,19.0,80,0.1,2014,3
2014-03-20,20.4,26.7,15.1,77,0.0,2014,3
2014-03-21,15.2,18.3,13.8,57,0.2,2014,3
2014-03-22,17.0,21.9,12.5,64,0.8,2014,3
2014-03-23,18.8,24.5,14.3,69,0.6,2014,3
2014-03-24,19.5,25.4,13.6,72,0.0,2014,3
2014-03-25,21.5,26.6,17.5,79,0.7,2014,3
2014-03-26,22.3,28.4,17.3,79,0.0,2014,3
2014-03-27,22.2,27.9,17.2,79,0.0,2014,3
2014-03-28,23.6,27.9,20.4,86,1.3,2014,3
2014-03-29,23.6,27.7,21.3,90,8.0,2014,3
2014-03-30,23.2,25.6,21.4,95,58.5,2014,3
2014-03-31,21.4,23.5,20.4,96,78.8,2014,3
2014-04-01,21.3,22.5,20.5,83,0.1,2014,4
2014-04-02,20.8,22.5,19.2,90,46.4,2014,4
2014-04-03,21.4,24.6,19.4,87,39.9,2014,4
2014-04-04,21.8,26.3,18.1,74,0.0,2014,4
2014-04-05,21.3,26.3,16.1,73,0.0,2014,4
2014-04-06,19.5,22.2,18.4,86,20.6,2014,4
2014-04-07,20.3,23.4,18.2,84,3.9,2014,4
2014-04-08,21.3,24.5,18.9,87,3.0,2014,4
2014-04-09,23.3,28.2,19.7,85,0.0,2014,4
2014-04-10,23.1,26.7,20.5,82,0.4,2014,4
2014-04-11,23.3,27.6,19.6,81,0.0,2014,4
2014-04-12,24.8,28.6,21.3,80,0.5,2014,4
2014-04-13,25.9,30.8,22.1,82,0.2,2014,4
2014-04-14,24.4,26.9,22.6,81,2.5,2014,4
2014-04-15,23.0,26.4,20.8,75,0.7,2014,4
2014-04-16,23.6,26.9,21.0,80,0.3,2014,4
2014-04-17,24.6,28.6,21.4,83,0.6,2014,4
2014-04-18,24.6,28.9,21.0,83,0.0,2014,4
2014-04-19,24.8,28.6,21.1,82,0.0,2014,4
2014-04-20,24.8,28.5,22.6,90,2.9,2014,4
2014-04-21,25.7,29.3,23.2,83,0.9,2014,4
2014-04-22,24.3,26.6,22.6,85,0.4,2014,4
2014-04-23,23.4,25.8,21.7,85,5.1,2014,4
2014-04-24,24.4,27.5,22.3,84,1.1,2014,4
2014-04-25,25.3,28.7,22.8,84,1.4,2014,4
2014-04-26,24.4,27.7,22.5,91,3.5,2014,4
2014-04-27,23.9,28.1,21.6,85,1.2,2014,4
2014-04-28,24.3,28.6,20.2,68,0.0,2014,4
2014-04-29,24.5,28.5,21.2,70,7.3,2014,4
2014-04-30,21.4,24.3,20.0,85,16.2,2014,4
2014-05-01,22.0,25.4,19.4,86,9.2,2014,5
2014-05-02,24.0,27.6,21.2,83,4.0,2014,5
2014-05-03,24.7,29.6,20.7,79,0.1,2014,5
2014-05-04,23.6,25.8,22.3,88,8.8,2014,5
2014-05-05,20.1,22.5,18.9,82,9.3,2014,5
2014-05-06,19.7,21.1,18.3,84,0.0,2014,5
2014-05-07,19.8,20.7,19.0,92,25.2,2014,5
2014-05-08,22.3,26.0,19.5,92,13.1,2014,5
2014-05-09,23.4,25.4,22.0,95,24.4,2014,5
2014-05-10,24.7,27.9,22.6,91,22.0,2014,5
2014-05-11,24.1,25.1,23.2,98,54.1,2014,5
2014-05-12,25.1,28.3,23.0,91,7.4,2014,5
2014-05-13,26.3,29.5,24.0,93,11.7,2014,5
2014-05-14,28.5,32.4,26.1,84,1.0,2014,5
2014-05-15,27.1,30.8,25.4,89,6.1,2014,5
2014-05-16,26.5,29.4,24.4,91,16.7,2014,5
2014-05-17,26.8,29.9,25.2,91,25.2,2014,5
2014-05-18,25.7,29.7,24.2,95,42.0,2014,5
2014-05-19,27.6,31.5,24.5,88,19.2,2014,5
2014-05-20,26.2,30.1,24.0,91,35.4,2014,5
2014-05-21,26.5,31.0,23.5,89,25.1,2014,5
2014-05-22,26.9,28.5,26.0,91,48.9,2014,5
2014-05-23,25.7,26.9,24.5,96,49.1,2014,5
2014-05-24,27.6,30.8,25.4,87,17.4,2014,5
2014-05-25,28.2,32.1,25.2,87,7.8,2014,5
2014-05-26,28.6,32.3,25.4,85,1.7,2014,5
2014-05-27,28.7,33.0,25.3,84,3.1,2014,5
2014-05-28,29.1,33.3,25.9,81,0.6,2014,5
2014-05-29,28.5,32.6,26.2,86,24.6,2014,5
2014-05-30,28.6,31.8,26.1,86,13.3,2014,5
2014-05-31,29.1,32.8,25.9,82,0.9,2014,5
2014-06-01,29.4,33.4,26.1,80,0.1,2014,6
2014-06-02,29.6,33.5,26.5,80,1.1,2014,6
2014-06-03,27.9,31.4,26.3,88,15.4,2014,6
2014-06-04,29.0,32.9,25.5,82,0.5,2014,6
2014-06-05,29.2,32.3,26.4,84,3.6,2014,6
2014-06-06,27.9,31.3,26.1,90,18.3,2014,6
2014-06-07,27.9,30.9,25.7,86,10.0,2014,6
2014-06-08,28.5,32.9,25.3,85,8.6,2014,6
2014-06-09,27.7,31.8,25.6,86,4.0,2014,6
2014-06-10,27.9,31.2,25.6,86,14.5,2014,6
2014-06-11,27.0,28.7,25.6,89,14.0,2014,6
2014-06-12,28.2,32.2,24.8,80,0.2,2014,6
2014-06-13,29.2,33.9,24.4,70,0.0,2014,6
2014-06-14,29.4,34.0,25.3,70,0.0,2014,6
2014-06-15,30.3,34.2,26.1,72,0.0,2014,6
2014-06-16,30.3,34.2,27.0,76,0.4,2014,6
2014-06-17,28.7,31.8,27.2,87,13.8,2014,6
2014-06-18,28.7,32.0,26.4,86,14.4,2014,6
2014-06-19,28.5,31.6,27.0,88,20.9,2014,6
2014-06-20,28.1,31.9,26.4,91,28.3,2014,6
2014-06-21,28.3,31.4,26.7,90,28.1,2014,6
2014-06-22,27.2,30.5,25.6,91,11.8,2014,6
2014-06-23,27.1,30.2,25.5,90,17.3,2014,6
2014-06-24,27.5,30.8,25.5,89,16.4,2014,6
2014-06-25,27.8,30.9,25.3,88,15.3,2014,6
2014-06-26,29.2,33.1,25.9,84,3.1,2014,6
2014-06-27,29.9,33.5,26.7,82,0.3,2014,6
2014-06-28,29.6,32.9,26.6,83,0.6,2014,6
2014-06-29,28.6,31.6,26.5,86,10.3,2014,6
2014-06-30,27.9,31.6,25.6,86,10.4,2014,6
2014-07-01,27.5,30.3,25.7,89,5.9,2014,7
2014-07-02,28.8,32.6,25.9,84,3.2,2014,7
2014-07-03,29.4,32.8,26.4,80,1.1,2014,7
2014-07-04,29.8,33.7,26.7,80,0.0,2014,7
2014-07-05,29.8,33.9,26.6,79,1.4,2014,7
2014-07-06,30.2,33.8,26.9,78,0.3,2014,7
2014-07-07,29.6,32.2,26.7,84,3.3,2014,7
2014-07-08,29.1,33.4,26.3,86,16.7,2014,7
2014-07-09,29.5,33.9,26.4,84,2.7,2014,7
2014-07-10,29.2,32.0,26.2,84,2.9,2014,7
2014-07-11,28.0,30.6,26.3,87,10.7,2014,7
2014-07-12,27.7,30.2,25.6,88,14.1,2014,7
2014-07-13,28.3,32.2,25.7,87,7.9,2014,7
2014-07-14,28.6,32.6,26.4,88,6.1,2014,7
2014-07-15,29.1,32.7,26.1,83,2.3,2014,7
2014-07-16,29.0,33.0,25.6,81,0.9,2014,7
2014-07-17,29.3,32.8,25.7,78,0.1,2014,7
2014-07-18,27.6,29.3,26.5,83,10.5,2014,7
2014-07-19,27.7,31.2,25.5,86,11.6,2014,7
2014-07-20,28.5,32.3,26.0,84,1.3,2014,7
2014-07-21,28.8,32.6,26.0,84,1.7,2014,7
2014-07-22,29.8,34.3,26.6,82,1.4,2014,7
2014-07-23,31.3,35.1,27.8,76,0.4,2014,7
2014-07-24,30.3,33.7,27.0,81,12.3,2014,7
2014-07-25,28.3,31.8,26.5,88,18.0,2014,7
2014-07-26,27.5,31.5,25.5,87,9.2,2014,7
2014-07-27,27.2,30.3,25.2,86,7.9,2014,7
2014-07-28,28.4,32.2,25.0,84,0.2,2014,7
2014-07-29,29.2,32.7,25.7,79,0.5,2014,7
2014-07-30,29.6,33.3,26.2,78,0.3,2014,7
2014-07-31,30.4,34.6,26.5,77,0.0,2014,7
2014-08-01,30.4,35.6,27.2,81,5.1,2014,8
2014-08-02,30.1,33.5,26.1,83,20.8,2014,8
2014-08-03,29.5,34.0,26.5,83,0.6,2014,8
2014-08-04,29.1,32.7,26.6,85,5.5,2014,8
2014-08-05,29.4,33.0,26.3,82,2.3,2014,8
2014-08-06,28.3,31.2,26.3,86,8.3,2014,8
2014-08-07,28.2,32.2,26.3,87,11.6,2014,8
2014-08-08,28.7,32.6,25.6,84,0.2,2014,8
2014-08-09,28.7,32.6,26.5,84,1.3,2014,8
2014-08-10,29.0,32.8,26.7,83,2.1,2014,8
2014-08-11,29.3,32.6,26.9,82,0.7,2014,8
2014-08-12,28.7,31.5,27.0,86,15.5,2014,8
2014-08-13,26.8,27.5,25.7,95,37.1,2014,8
2014-08-14,27.3,30.6,25.3,89,9.7,2014,8
2014-08-15,28.2,32.2,25.7,86,4.2,2014,8
2014-08-16,28.7,32.5,25.4,82,0.0,2014,8
2014-08-17,28.9,32.5,25.8,80,0.0,2014,8
2014-08-18,29.2,32.8,26.5,81,0.1,2014,8
2014-08-19,27.1,30.2,25.2,90,34.8,2014,8
2014-08-20,25.6,27.0,24.5,94,26.9,2014,8
2014-08-21,26.9,31.1,24.2,88,5.7,2014,8
2014-08-22,27.6,31.6,25.0,87,10.5,2014,8
2014-08-23,28.3,32.0,25.1,85,1.7,2014,8
2014-08-24,28.4,31.6,25.7,82,1.0,2014,8
2014-08-25,28.7,32.6,25.3,80,0.0,2014,8
2014-08-26,28.8,32.7,25.4,82,0.2,2014,8
2014-08-27,28.0,32.6,25.4,83,8.9,2014,8
2014-08-28,27.4,29.6,25.4,85,8.3,2014,8
2014-08-29,28.3,32.3,24.4,80,0.0,2014,8
2014-08-30,28.9,32.8,25.6,82,1.0,2014,8
2014-08-31,27.8,31.7,25.5,86,5.0,2014,8
2014-09-01,28.2,32.0,25.6,85,1.4,2014,9
2014-09-02,28.6,32.4,24.7,83,0.3,2014,9
2014-09-03,29.3,33.4,25.6,80,0.2,2014,9
2014-09-04,29.3,33.0,26.1,80,1.9,2014,9
2014-09-05,27.9,32.0,25.9,87,12.2,2014,9
2014-09-06,28.6,32.4,25.2,81,0.0,2014,9
2014-09-07,28.6,33.0,25.9,83,0.9,2014,9
2014-09-08,27.8,31.0,26.0,88,9.9,2014,9
2014-09-09,28.3,32.0,25.8,86,2.5,2014,9
2014-09-10,28.8,32.5,25.9,84,1.1,2014,9
2014-09-11,29.0,32.4,26.2,83,0.3,2014,9
2014-09-12,27.5,30.9,25.4,87,5.6,2014,9
2014-09-13,27.2,30.2,25.4,89,12.3,2014,9
2014-09-14,28.9,32.9,25.5,83,1.2,2014,9
2014-09-15,29.7,33.7,26.5,76,2.1,2014,9
2014-09-16,26.1,28.5,25.4,89,19.3,2014,9
2014-09-17,26.4,29.7,25.1,91,19.1,2014,9
2014-09-18,28.3,32.4,25.0,82,0.5,2014,9
2014-09-19,29.0,32.5,25.6,80,0.1,2014,9
2014-09-20,26.6,29.5,24.8,71,0.0,2014,9
2014-09-21,26.0,28.7,24.4,69,0.0,2014,9
2014-09-22,25.9,29.4,23.0,73,0.0,2014,9
2014-09-23,26.1,29.7,23.2,77,0.0,2014,9
2014-09-24,26.7,30.9,23.2,75,0.3,2014,9
2014-09-25,26.9,30.9,23.2,79,0.2,2014,9
2014-09-26,27.4,31.2,23.9,83,0.5,2014,9
2014-09-27,27.6,31.4,24.2,83,0.1,2014,9
2014-09-28,28.0,31.9,24.5,80,0.0,2014,9
2014-09-29,28.3,32.2,24.9,81,0.0,2014,9
2014-09-30,28.9,33.4,25.5,77,1.1,2014,9
2014-10-01,27.0,30.8,24.6,84,2.3,2014,10
2014-10-02,27.7,32.0,24.4,83,0.8,2014,10
2014-10-03,28.0,32.0,25.0,79,0.0,2014,10
2014-10-04,26.8,30.4,24.3,82,1.5,2014,10
2014-10-05,25.7,30.5,22.5,66,0.0,2014,10
2014-10-06,24.7,30.1,19.5,57,0.0,2014,10
2014-10-07,23.6,28.9,19.0,62,0.0,2014,10
2014-10-08,23.2,28.7,18.6,64,0.0,2014,10
2014-10-09,23.8,29.6,18.4,63,0.0,2014,10
2014-10-10,24.6,30.5,19.1,61,0.0,2014,10
2014-10-11,26.1,30.9,22.7,57,0.0,2014,10
2014-10-12,25.8,30.6,22.6,55,0.0,2014,10
2014-10-13,24.4,28.6,21.0,50,0.0,2014,10
2014-10-14,23.3,27.9,19.6,54,0.0,2014,10
2014-10-15,22.8,28.0,18.0,59,0.0,2014,10
2014-10-16,23.9,28.9,19.3,71,0.0,2014,10
2014-10-17,23.6,28.7,18.6,69,0.0,2014,10
2014-10-18,23.9,29.3,18.8,70,0.0,2014,10
2014-10-19,24.4,29.6,19.5,74,0.0,2014,10
2014-10-20,25.1,29.8,20.3,75,0.0,2014,10
2014-10-21,26.8,31.2,22.5,72,0.0,2014,10
2014-10-22,25.8,29.7,22.9,63,0.2,2014,10
2014-10-23,24.0,26.9,21.5,64,0.6,2014,10
2014-10-24,24.2,27.7,21.2,77,0.9,2014,10
2014-10-25,24.3,28.5,20.1,76,0.0,2014,10
2014-10-26,24.3,27.5,22.0,77,0.5,2014,10
2014-10-27,25.9,31.6,21.9,69,0.0,2014,10
2014-10-28,25.1,29.4,20.7,65,0.0,2014,10
2014-10-29,25.6,30.3,22.3,68,0.0,2014,10
2014-10-30,25.4,30.2,21.8,73,0.0,2014,10
2014-10-31,25.6,30.3,21.3,74,0.0,2014,10
2014-11-01,26.6,30.9,22.5,75,0.0,2014,11
2014-11-02,23.8,25.5,20.5,66,0.0,2014,11
2014-11-03,20.3,22.8,19.0,51,0.0,2014,11
2014-11-04,21.4,24.9,19.9,50,0.0,2014,11
2014-11-05,23.4,26.9,20.6,67,0.2,2014,11
2014-11-06,21.3,23.2,20.0,80,3.0,2014,11
2014-11-07,19.5,21.8,17.7,81,6.9,2014,11
