city_cn,city_en,year,month,n_weeks,cases,tem,rhu,pre,Tm,Hm,Rm,m_hat_bi,m_hat_norm,pred_raw,pred_cases,beta_prime,eta,scale_factor
汕头市,Shantou,2006,5,4,0,24.5227429560362,85.08474588331877,423.7636131440085,22.471237455334435,78.90900712533801,129.05028412660965,1.033701559744739,1.1488669551013992,0.11844512923619305,0.09267828512966314,0.6894789471119173,11.052393345044317,0.7824575457624104
汕头市,Shantou,2006,6,4,0,27.375703768706323,87.25508006707909,270.1458089588603,22.471237455334435,78.90900712533801,129.05028412660965,1.2107419272199347,1.345631510590207,0.12287074892077515,0.09614114464653907,0.9175480340020087,11.052393345044317,0.7824575457624104
汕头市,Shantou,2006,7,5,0,28.284562944015494,86.8457244857965,460.7024030336202,22.471237455334435,78.90900712533801,129.05028412660965,1.2643678496039088,1.4052319335391616,0.12438127488247615,0.09732306708334203,0.9861248596260137,11.052393345044317,0.7824575457624104
汕头市,Shantou,2006,8,4,0,28.451188258051022,84.47165033192323,112.3872205549817,22.471237455334435,78.90900712533801,129.05028412660965,1.2740123037002504,1.415950882840172,0.12466025541190989,0.09754135750371826,0.9983624525952136,11.052393345044317,0.7824575457624104
汕头市,Shantou,2006,9,4,90,26.4229220886031,77.98716071513995,151.08177750297403,22.471237455334435,78.90900712533801,129.05028412660965,1.1528875693805931,1.2813315593096417,0.12132543543449945,0.09493200244863423,0.8429903958563173,11.052393345044317,0.7824575457624104
汕头市,Shantou,2006,10,5,87,24.91837226911376,73.02165518013834,13.938810439874208,22.471237455334435,78.90900712533801,129.05028412660965,1.0588501141412356,1.1768173270848175,76.55355501154602,59.89990677372198,0.7217492404559259,11.052393345044317,0.7824575457624104
汕头市,Shantou,2006,11,4,0,21.53882629979708,76.32360424832213,142.85661688694773,22.471237455334435,78.90900712533801,129.05028412660965,0.8410834393215032,0.9347891185905951,47.794000640072284,37.39677644299803,0.4474550496396882,11.052393345044317,0.7824575457624104
汕头市,Shantou,2006,12,5,0,16.92447511047434,71.63398547311938,70.13558160183987,22.471237455334435,78.90900712533801,129.05028412660965,0.5465279516400265,0.6074170032533684,1.849916083093629,1.4474807982438522,0.1097160221462658,11.052393345044317,0.7824575457624104
汕头市,Shantou,2007,1,4,0,14.633243710245448,69.80043688098093,25.06218976638385,22.471237455334435,78.90900712533801,129.05028412660965,0.4079662191551824,0.45341801370676516,0.11052393345044317,0.08648028571564174,0.0,11.052393345044317,0.7824575457624104
汕头市,Shantou,2007,2,4,0,17.7340376656814,77.24403080935795,23.20884627223435,22.471237455334435,78.90900712533801,129.05028412660965,0.5970277796953585,0.6635430515737368,0.11160976274436066,0.08732990104007735,0.16364112190493205,11.052393345044317,0.7824575457624104
汕头市,Shantou,2007,3,4,0,18.37917877543905,81.39291965752378,48.85226968641324,22.471237455334435,78.90900712533801,129.05028412660965,0.6377399155407051,0.708790954223577,0.11200185471624234,0.08763669636210904,0.20851299766065856,11.052393345044317,0.7824575457624104
汕头市,Shantou,2007,4,5,0,20.7757177588656,78.78320484933556,184.4008364941958,22.471237455334435,78.90900712533801,129.05028412660965,0.7915968490825325,0.8797891936023459,0.11393199415684681,0.08914694853178363,0.387372421846776,11.052393345044317,0.7824575457624104
