temperature,P_literature,P_gaussian,residual
19.7340485829959,0.0738947483347084,0.558719879610709,-0.48482513127600063
20.98975,0.2217985448036547,0.9694741928681853,-0.7476756480645306
25.5413306451613,2.054682439445474,2.982652726784382,-0.927970287338908
28.0620416666667,3.1410818624784143,3.082878643333432,0.05820321914498239
28.0769970719532,3.144551665894346,3.0796201392620373,0.06493152663230894
28.4491935483871,3.215056537856628,2.9853708255426863,0.22968571231394153
27.5769475244072,3.003781547835462,3.1649804993618518,-0.16119895152638986
24.7677419354839,1.6303036718274415,2.7140020812387586,-1.0836984094113171
20.66875,0.1721808220568849,0.8504717207208471,-0.6782908986639622
14.2726612903226,0.01,0.015120101386687299,-0.005120101386687299
14.8659026428294,0.01,0.02462075457155634,-0.014620754571556338
14.1585714285714,0.01,0.013730103954597795,-0.003730103954597795
17.9689516129032,0.0069228744616002,0.21587794903410887,-0.20895507457250867
22.6025833333333,0.633549861555748,1.6886039193948943,-1.0550540578391463
25.3138709677419,1.929731657658999,2.9129499906601315,-0.9832183330011326
28.6201666666667,3.2368171031543485,2.934027148819458,0.3027899543348904
29.7125806451613,3.204470878131269,2.509059648699923,0.6954112294313464
28.8826317204301,3.256562648019495,2.846197221640906,0.41036542637858897
28.75375,3.2489663766636934,2.890636705586475,0.3583296710772186
25.4840322580645,2.023284909046079,2.965894395575524,-0.9426094865294448
21.616899930265,0.3475860131686622,1.2277805643030808,-0.8801945511344186
14.6462903225806,0.01,0.020610702077858156,-0.010610702077858155
15.16995951417,2.9478141853898045e-05,0.03132650378189252,-0.031297025640038625
17.0125,0.0004683311791633,0.1183185143761883,-0.117850183197025
18.881592920354,0.0282231349839745,0.3621692313709923,-0.3339460963870178
22.8604166666667,0.7272703168909292,1.8160548919115465,-1.0887845750206173
26.4127125506073,2.5134565761608765,3.1637212339428102,-0.6502646577819338
29.3113333333333,3.2518374084586825,2.6819579728878855,0.569879435570797
28.8492741935484,3.2549893181088967,2.8579342477273433,0.3970550703815534
28.9476113360324,3.2588333138326906,2.8228756568136766,0.435957657019014
27.8740833333334,3.0934717238224154,3.1201899924255607,-0.0267182686031453
25.2289430894309,1.8829555844866592,2.884813190839962,-1.0018576063533027
22.8348333333333,0.7176208824916432,1.8033443804234974,-1.0857234979318542
16.7198380566802,0.0003379105102454,0.09725099303002623,-0.09691308251978083
14.3283870967742,0.01,0.01584437266778228,-0.00584437266778228
13.9564511106892,0.01,0.011549429993774868,-0.0015494299937748677
16.930415959253,0.0004284770974303,0.11205108948205944,-0.11162261238462914
23.494859483961,0.9903227637270938,2.131874666312102,-1.1415519025850083
26.3998677680554,2.5070891567540645,3.1621264775630373,-0.6550373208089728
28.8366666666667,3.254322986459933,2.8623280321790636,0.3919949542808694
29.4899595141701,3.235942097209672,2.606987894252266,0.6289542029574058
28.3416129032258,3.19787451819115,3.0151487056200263,0.18272581257112375
27.7438493723849,3.0562666759277275,3.1419998990263216,-0.0857332230985941
26.0737903225807,2.3406671988273806,3.1105254197931833,-0.7698582209658027
20.6630833333333,0.171386469045931,0.8484558590690764,-0.6770693900231454
18.0618623481781,0.0082324367882163,0.2281274082716132,-0.2198949714833969
17.0439810856329,0.0004843365843179,0.12079989587723139,-0.12031555929291349
15.8711607142857,0.0001086453009847,0.05333837451475121,-0.05322972921376651
18.5101201514954,0.0170110256674632,0.295349768189409,-0.2783387425219458
22.4721976987448,0.5891581869148865,1.624876821072402,-1.0357186341575155
25.6191935483871,2.0972206096371204,3.004532061896027,-0.9073114522589067
28.444319735007,3.214335784290945,2.986762919405772,0.2275728648851727
28.465,3.217356091825325,2.980828324183932,0.23652776764139283
29.3103225806452,3.251903796298484,2.6823721657746784,0.5695316305238056
28.8885833333333,3.2568143544116754,2.844086191284465,0.4127281631272104
25.3130220713073,1.929264220489606,2.9126742683443365,-0.9834100478547305
20.8778333333334,0.2034436616482549,0.9269199944050812,-0.7234763327568263
16.4512096774194,0.0002442014412718,0.08082839506013614,-0.08058419361886435
14.8050806451613,0.01,0.02344536367191836,-0.013445363671918361
15.0386607142857,2.1571012431426545e-05,0.028252983530947514,-0.02823141251851609
20.1391935483871,0.1089817420383204,0.6750933934455143,-0.566111651407194
22.8470292887029,0.7222113543943895,1.8094023019645746,-1.087190947570185
27.8200809716599,3.078453536919905,3.129641059646542,-0.051187522726636736
27.9156666666667,3.104634335140969,3.1125228559178892,-0.00788852077692015
28.8931174089069,3.2570002050074653,2.8424745432269543,0.4145256617805111
28.2395967741935,3.179151906975007,3.0415100230889873,0.13764188388601983
27.6331624825662,3.022046495430972,3.1578710793257176,-0.13582458389474583
23.8795161290323,1.1703195011514302,2.319270372437227,-1.1489508712857965
21.4488129601186,0.3098671580893756,1.155404761511852,-0.8455376034224763
17.2776488833747,0.0010236592450787,0.14063137159060896,-0.13960771234553027
16.3933302860128,0.0002268739071394,0.07762194169053628,-0.07739506778339689
18.6429464285714,0.0205493912235892,0.3180263920570845,-0.2974770008334953
19.6688383178791,0.0691668351248316,0.5414122897715221,-0.47224545464669054
23.6990258019526,1.0841002199891,2.2320896871585663,-1.1479894671694664
24.935564516129,1.721737454743013,2.779474153376169,-1.057736698633156
28.3145390516039,3.193134147533495,3.0223250395182193,0.1708091080152756
29.0627419354839,3.2602578126292694,2.7801164537640193,0.4801413588652501
28.9638866396761,3.2592369304898745,2.816941190414328,0.44229574007554673
28.0769166666667,3.1445331387927307,3.0796377706266,0.06489536816613084
25.3271370967742,1.9370359931694736,2.9172441755917258,-0.9802081824222522
21.3425573570432,0.2875780480748992,1.1107989103387095,-0.8232208622638103
17.5380487804878,0.0025758232696823,0.16588347164542372,-0.1633076483757414
